score,class,srl_m_1,srl_m_2,srl_m_3,srl_m_4,srl_m_5,srl_m_6,srl_m_7,srl_m_8,srl_m_9,srl_m_10,srl_m_11,srl_m_12,srl_m_13,srl_m_14,srl_m_15,srl_m_16,srl_m_17,srl_m_18,srl_m_19,srl_m_20,srl_m_21,srl_m_22,srl_m_23,srl_m_24,srl_m_25,srl_m_26,srl_m_27,srl_m_28,srl_m_29,srl_m_30,srl_m_31,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,srl_s_1,srl_s_2,srl_s_3,srl_s_4,srl_s_5,srl_s_6,srl_s_7,srl_s_8,srl_s_9,srl_s_10,srl_s_11,srl_s_12,srl_s_13,srl_s_14,srl_s_15,srl_s_16,srl_s_17,srl_s_18,srl_s_19,srl_s_20,srl_s_21,srl_s_22,srl_s_23,srl_s_24,srl_s_25,srl_s_26,srl_s_27,srl_s_28,srl_s_29,srl_s_30,srl_s_31,srl_s_32,srl_s_33,srl_s_34,srl_s_35,srl_s_36,srl_s_37,srl_s_38,srl_s_39,srl_s_40,srl_s_41,srl_s_42,srl_s_43,srl_s_44,srl_s_45,srl_s_46,srl_s_47,srl_s_48,srl_s_49,srl_s_50,ADD BOOKMARK,ADD MARKER,ADD MEMO,ADD_HW_MEMO,ADD_RECOMMENDATION,BOOKMARK_JUMP,CHANGE MEMO,CLEAR_HW_MEMO,CLOSE,CLOSE_RECOMMENDATION,DELETE BOOKMARK,DELETE MARKER,DELETE_MEMO,GETIT,LINK_CLICK,MEMO_JUMP,NEXT,NOTGETIT,OPEN,OPEN_RECOMMENDATION,PAGE_JUMP,PREV,REGIST CONTENTS,SEARCH,SEARCH_JUMP,UNDO_HW_MEMO,code_copy,code_execution,code_paste,code_speed,notebook_open,tree_open,AssertionError,AttributeError,AxisError,ConversionError,DataError,EmptyDataError,Exception,FileNotFoundError,HTTPError,ImportError,IndentationError,IndexError,IndexingError,InvalidURL,KeyError,KeyboardInterrupt,ModuleNotFoundError,NameError,OSError,OverflowError,ParserError,RecursionError,RuntimeError,SelectorSyntaxError,SpecificationError,StopIteration,SyntaxError,TabError,TclError,TypeError,UFuncTypeError,UnboundLocalError,UndefinedVariableError,ValueError,WebDriverException,XLRDError,ZeroDivisionError,codeLength,Viscode-login_times,Viscode-execute_times,Viscode-open_file_times,Viscode-success_run,Viscode-failed_run,Viscode-error_types,Viscode-spent_time
87,e,4.0,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,4,4.0,4,3,3,4,3,3,4.0,3.0,4.0,3,4,4,3.0,3,3,3,3,2,2,3,2,1,3,3,2,2,4,2,1,2,3,3,3,3,3,4,4,4,3,4,3,2,2,2,4,3,3,3,3,3,3,4,2,2,3,2,4,3,3,3,2,2,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,3,4,4,5.0,4,4.0,4,3.0,4.0,4.0,4.0,4,4,4,2,3,4,4,4,4,4.0,3,3,4,2,4,5,4,3,3,4,1,174,22,0,0,0,38,0,61,0,1,6,0,1,0,0,2535,1,127,0,299,1105,0,0,0,0,434,1237,496,3728,173,59,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,42.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4885.0,232,2399,173.0,2121,278.0,9.0,7996.36077
97,e,5.0,5,5.0,3,5.0,4.0,5,3,5,5.0,4,5.0,4.0,5,5,3,5.0,4,5,5,5,5,4,5.0,4.0,4.0,1,2,3,1.0,3,3,4,4,4,3,3,2,3,3,3,3,2,3,2,2,4,4,3,3,4,2,3,4,4,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,2,1,2,3,2,2,2,2,3,4.0,4,5,4,4.0,5,5,4,4.0,4,4,4.0,4,4,2.0,3.0,4.0,3.0,3.0,2,3,4,3.0,3,3.0,4,3.0,4.0,4.0,3.0,4,4,4,2,4,4,4,3,3,4.0,4,3,4,2,4,4,3,3,2,2,11,488,15,0,0,30,21,0,65,0,1,57,1,0,0,0,1877,0,91,0,54,820,0,0,0,0,316,599,398,2717,59,37,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4044.0,96,1409,59.0,1316,93.0,9.0,3892.883856
85,e,4.0,4,5.0,4,5.0,3.0,4,3,3,4.0,4,5.0,4.0,4,4,3,4.0,3,4,3,4,3,4,4.0,4.0,4.0,2,4,3,2.0,3,4,4,2,3,2,3,4,1,4,4,4,3,4,4,3,3,3,3,3,4,4,3,3,3,3,4,4,3,3,4,4,3,2,4,4,3,3,5,3,2,1,2,3,3,3,2,3,3,5.0,5,5,4,4.0,4,4,5,5.0,3,5,,4,5,4.0,4.0,3.0,3.0,4.0,3,5,4,4.0,4,3.0,4,4.0,3.0,4.0,4.0,4,5,4,4,4,4,5,4,5,4.0,3,4,4,4,4,4,5,3,4,4,0,279,25,11,0,0,127,0,62,0,0,22,0,0,0,0,2835,0,114,0,326,1462,0,47,22,11,433,1255,560,4643,147,59,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29203.0,206,2454,147.0,2231,223.0,8.0,7573.137008
87,e,4.0,5,5.0,4,5.0,5.0,4,5,5,5.0,5,5.0,5.0,5,5,4,5.0,4,5,5,5,5,5,5.0,5.0,5.0,2,2,2,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4.0,5,5,5,5.0,5,5,5,5.0,5,5,5.0,5,5,2.0,4.0,4.0,4.0,4.0,4,4,4,4.0,4,4.0,5,4.0,4.0,4.0,4.0,4,4,4,4,4,5,5,4,4,5.0,5,4,4,2,5,5,5,5,5,5,1,564,44,4,0,0,89,0,85,0,1,37,0,1,0,0,2538,0,120,0,139,1004,0,5,2,6,788,1245,942,4041,93,51,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10012.0,144,3119,93.0,2947,172.0,9.0,7999.606141
76,e,5.0,5,4.0,4,5.0,5.0,5,3,5,5.0,4,3.0,3.0,5,5,5,5.0,5,4,4,5,4,4,4.0,4.0,4.0,1,1,1,1.0,4,3,3,4,4,2,4,3,4,3,3,3,4,4,4,4,4,4,4,4,3,4,3,2,4,3,3,3,4,3,3,4,4,2,4,2,3,3,4,3,3,3,4,3,3,1,2,3,3,5.0,5,5,5,5.0,4,5,3,5.0,4,5,5.0,4,5,5.0,5.0,4.0,5.0,3.0,3,4,5,5.0,4,5.0,5,4.0,5.0,5.0,4.0,4,5,5,4,3,5,5,4,5,5.0,4,4,4,1,4,5,5,4,3,4,0,134,12,0,0,0,7,0,58,0,0,16,0,0,0,0,2140,3,93,0,47,884,0,0,0,0,7,20,18,69,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,10,55,4.0,53,2.0,2.0,146.056431
78,e,4.0,5,4.0,4,4.0,3.0,2,3,5,5.0,4,5.0,4.0,4,4,3,4.0,3,3,2,4,2,3,3.0,3.0,3.0,2,2,2,2.0,4,3,2,4,3,4,2,3,4,2,3,3,1,3,2,3,3,3,2,3,3,1,4,4,4,2,2,4,2,2,2,2,2,1,2,2,3,4,3,2,3,1,3,3,2,1,1,1,3,4.0,4,4,4,4.0,4,5,5,5.0,4,4,4.0,3,4,3.0,4.0,4.0,4.0,4.0,3,3,4,3.0,3,4.0,4,3.0,4.0,4.0,4.0,4,5,4,3,3,3,5,3,3,4.0,4,2,4,2,3,4,3,2,2,3,18,140,21,2,0,42,40,0,88,0,3,20,2,1,0,0,3192,0,152,0,321,1803,0,0,0,0,340,1799,487,6170,244,92,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,13.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8947.0,336,2962,244.0,2710,252.0,9.0,12182.422691
94,e,5.0,4,4.0,4,4.0,4.0,5,3,3,4.0,4,4.0,4.0,4,3,4,4.0,4,4,4,5,4,4,4.0,4.0,4.0,2,4,4,4.0,4,3,3,3,1,4,3,3,2,3,2,2,3,1,3,2,1,3,2,3,2,2,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,2,3,1,1,3,3,2,1,1,1,4.0,4,4,4,3.0,3,4,3,4.0,3,3,4.0,2,4,3.0,3.0,3.0,3.0,2.0,3,2,4,3.0,2,3.0,4,3.0,3.0,4.0,5.0,3,4,4,4,4,4,5,5,4,4.0,4,4,4,2,3,4,3,3,4,3,3,123,20,0,0,0,86,0,65,0,2,13,0,0,0,0,2601,0,87,0,699,1439,0,0,0,0,13,58,28,120,16,16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.0,32,131,16.0,118,13.0,3.0,447.172176
94,e,3.0,3,3.0,3,3.0,3.0,3,3,3,3.0,3,3.0,3.0,3,3,3,3.0,3,3,3,3,3,3,3.0,3.0,3.0,3,3,3,3.0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,3,3.0,4.0,4.0,4.0,3.0,3,4,4,4.0,3,4.0,4,3.0,4.0,4.0,4.0,3,3,3,3,3,4,4,2,3,3.0,3,2,4,3,3,3,3,3,4,2,1,79,17,0,0,0,29,0,95,0,1,9,0,2,0,0,3185,1,121,0,160,1190,0,2,0,0,180,366,217,1646,36,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8280.0,61,824,36.0,775,49.0,7.0,2065.421388
97,e,5.0,5,5.0,5,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,2,4.0,2,4,4,4,4,4,4.0,4.0,4.0,2,4,4,4.0,4,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,3,3,3,3,2,4,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,2,2,2,2,3,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,3.0,4.0,4.0,4.0,4.0,2,4,4,4.0,4,4.0,3,3.0,3.0,4.0,4.0,4,3,4,3,5,4,4,5,4,4.0,4,3,4,2,4,4,4,4,4,4,1,272,16,16,0,0,30,7,23,0,0,15,0,2,0,0,1589,1,38,0,40,915,0,0,0,8,12,31,25,73,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,7,75,4.0,74,1.0,1.0,135.8557
85,e,3.0,3,3.0,3,4.0,4.0,4,4,4,4.0,4,4.0,4.0,4,4,3,4.0,3,3,3,4,2,3,3.0,3.0,3.0,3,4,4,4.0,4,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,4.0,4,4,4,4.0,3,4,4,4.0,4,5,4.0,4,4,3.0,2.0,4.0,4.0,2.0,3,4,4,4.0,4,4.0,4,4.0,4.0,4.0,4.0,4,4,3,4,5,4,5,4,5,5.0,4,3,4,2,4,4,5,3,4,4,0,132,11,0,0,0,16,0,37,0,0,8,1,1,0,1,2313,0,73,0,62,1102,0,0,0,0,4,25,7,71,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,6,42,2.0,40,2.0,2.0,123.543206
96,e,4.0,4,5.0,4,3.0,3.0,3,3,5,5.0,4,4.0,4.0,4,4,4,4.0,4,4,4,4,4,4,4.0,4.0,4.0,2,3,2,2.0,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,2,2,3,3,3,2,3,2,2,3,2,3,2,2,2,3,2,2,3,2,3,2,2,2,3.0,4,4,3,,4,4,3,4.0,4,4,4.0,3,4,4.0,4.0,4.0,4.0,4.0,4,4,4,4.0,3,4.0,4,4.0,4.0,4.0,3.0,4,4,4,4,4,4,5,3,4,5.0,4,4,4,2,4,4,4,4,4,3,1,398,36,123,0,0,86,0,56,0,1,30,2,2,0,59,1651,0,78,0,225,806,0,0,0,2,38,108,77,363,16,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8519.0,31,254,16.0,233,21.0,5.0,503.722841
90,e,2.0,4,4.0,5,2.0,1.0,3,2,4,5.0,4,4.0,4.0,5,4,3,4.0,2,3,3,4,3,4,4.0,2.0,3.0,2,4,3,3.0,2,3,3,4,4,2,3,3,3,3,3,3,2,4,2,4,3,3,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,2,3,3,3,4.0,3,5,4,4.0,4,5,4,4.0,4,4,4.0,5,4,4.0,4.0,5.0,4.0,5.0,3,4,3,4.0,4,4.0,4,4.0,3.0,4.0,3.0,3,4,3,3,3,4,5,4,4,4.0,4,3,4,2,4,5,4,3,4,4,0,206,17,0,0,0,25,0,51,0,0,14,0,0,0,0,2328,1,68,0,43,1528,0,0,0,0,208,717,422,2652,75,52,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6719.0,127,1474,75.0,1340,134.0,8.0,3952.885897
97,e,4.0,4,4.0,3,4.0,3.0,4,4,4,4.0,4,4.0,4.0,4,4,4,4.0,4,4,4,4,4,4,4.0,4.0,4.0,2,2,3,2.0,3,3,3,3,4,1,3,2,3,4,4,3,2,3,2,2,2,3,3,3,3,3,3,4,4,2,2,3,2,4,3,3,2,2,2,2,2,3,4,3,3,1,1,3,3,2,2,2,2,4.0,4,3,3,4.0,4,4,3,4.0,4,3,3.0,3,3,2.0,4.0,4.0,4.0,4.0,3,4,4,3.0,3,4.0,4,3.0,4.0,4.0,3.0,3,3,4,2,4,4,4,3,3,4.0,4,4,4,2,4,4,4,4,4,4,0,278,15,0,0,0,45,0,84,0,0,14,1,0,0,0,3039,0,102,0,194,1039,0,0,0,0,162,352,228,1526,27,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20976.0,51,793,27.0,759,34.0,7.0,1947.832951
85,e,4.0,5,4.0,4,5.0,5.0,4,1,4,5.0,5,5.0,5.0,5,4,2,4.0,1,3,2,4,2,3,4.0,3.0,4.0,3,2,2,4.0,5,4,4,4,4,2,4,4,4,4,4,4,4,2,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,4,4,3,4,4,4,4.0,4,4,5,4.0,3,5,5,4.0,5,4,4.0,4,5,3.0,4.0,4.0,5.0,4.0,4,3,4,5.0,3,4.0,5,4.0,2.0,5.0,5.0,3,5,5,4,2,4,5,4,4,4.0,5,4,5,2,4,5,5,3,2,4,59,487,83,0,0,108,75,0,89,0,56,37,0,0,0,0,2754,0,142,0,93,755,0,0,0,0,797,1580,1047,7552,164,83,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,30.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,11929.0,247,3671,164.0,3504,167.0,11.0,9176.337113
90,e,4.0,4,5.0,4,4.0,4.0,4,3,3,4.0,4,4.0,4.0,4,3,3,3.0,3,3,3,4,3,3,4.0,3.0,3.0,3,4,3,3.0,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,3,1,4,3,4,2,3,3,3,3,3,3,2,3,3,1,1,2,3,2,2,1,1,3,1,2,2,1,1,4.0,4,5,4,4.0,5,3,3,4.0,3,3,4.0,2,4,2.0,3.0,3.0,2.0,4.0,2,3,3,4.0,2,2.0,4,3.0,4.0,4.0,3.0,3,3,3,3,2,3,5,5,4,4.0,4,3,4,2,3,4,4,3,4,3,55,83,15,1,0,43,2,0,50,0,5,13,1,2,0,1,2432,1,103,0,32,1372,0,0,0,1,13,41,49,281,15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7259.0,27,130,15.0,118,12.0,4.0,125.275498
88,e,4.0,3,3.0,3,4.0,2.0,2,2,4,4.0,4,5.0,3.0,4,4,3,4.0,3,4,3,2,2,3,4.0,3.0,4.0,3,4,4,2.0,2,3,3,3,2,3,3,2,3,4,3,3,3,4,2,2,3,3,3,4,4,2,3,3,3,4,3,4,3,3,4,4,4,2,3,3,3,3,5,2,2,1,3,4,3,3,4,4,4,3.0,3,4,4,3.0,4,4,3,3.0,4,4,4.0,3,4,2.0,2.0,3.0,2.0,2.0,3,4,4,4.0,4,3.0,4,2.0,4.0,4.0,4.0,3,4,4,2,3,4,5,3,4,4.0,4,3,4,3,4,4,4,2,4,2,0,169,17,121,0,0,21,0,68,1,0,4,0,1,0,3,2909,2,136,0,112,1110,0,0,0,0,145,308,247,1190,45,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17641.0,88,788,45.0,734,54.0,3.0,1415.157908
89,e,4.0,4,4.0,3,4.0,3.0,3,3,4,4.0,4,4.0,4.0,4,4,4,4.0,3,3,3,4,4,4,4.0,3.0,4.0,3,4,3,2.0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,3,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,4,2,2,3,3,3,3,3,3,4.0,4,5,5,4.0,4,4,5,5.0,4,4,4.0,3,4,3.0,4.0,4.0,4.0,4.0,3,4,4,4.0,4,4.0,4,3.0,4.0,4.0,4.0,4,5,5,3,4,4,5,4,3,4.0,4,3,5,3,4,5,5,3,4,3,21,350,35,0,0,39,19,0,35,0,4,44,1,0,0,0,1598,0,87,0,50,521,0,0,0,0,339,800,560,4347,101,55,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5567.0,156,1855,101.0,1723,132.0,9.0,3904.719448
99,e,4.0,4,4.0,4,4.0,3.0,5,3,3,3.0,4,4.0,4.0,4,4,5,4.0,5,5,5,5,5,5,5.0,5.0,5.0,1,4,1,1.0,1,3,3,3,3,1,2,2,2,4,4,4,4,4,3,4,4,3,4,4,3,3,4,3,4,4,3,3,3,3,3,4,2,1,3,1,1,3,5,1,2,1,2,2,1,2,2,4,4,3.0,3,3,3,4.0,3,4,2,3.0,4,2,2.0,2,1,4.0,4.0,3.0,3.0,4.0,4,4,4,4.0,2,4.0,4,5.0,3.0,4.0,3.0,3,4,3,4,4,5,5,3,3,5.0,4,5,4,1,3,3,2,2,1,1,0,0,16,0,0,0,38,0,77,0,0,0,0,0,0,0,2000,0,90,0,108,536,0,0,0,0,2,15,6,38,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,6,29,3.0,25,4.0,1.0,35.54119
99,e,3.0,3,3.0,3,3.0,3.0,3,3,3,3.0,3,3.0,3.0,3,3,3,3.0,3,3,3,3,3,3,3.0,3.0,3.0,3,3,3,3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4.0,4,4,4,4.0,4,4,4,4.0,4,4,4.0,4,4,4.0,4.0,4.0,4.0,4.0,2,4,4,4.0,4,4.0,4,2.0,4.0,4.0,4.0,4,4,4,2,4,4,4,2,2,2.0,4,2,4,2,4,4,4,4,4,2,0,0,7,0,0,0,2,0,8,0,0,0,0,0,0,1,699,0,27,0,5,362,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,2,0.0,0.0,0.0
88,e,4.0,4,3.0,3,4.0,4.0,4,3,5,4.0,3,5.0,4.0,5,4,3,4.0,3,3,3,3,3,3,4.0,3.0,3.0,3,4,4,3.0,3,4,4,4,4,4,4,3,3,2,3,3,2,4,2,3,4,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,2,3,3,3,3,2,1,2,3,4.0,3,4,4,4.0,4,4,4,4.0,4,4,4.0,3,4,4.0,4.0,4.0,4.0,4.0,4,3,4,3.0,4,4.0,3,3.0,4.0,4.0,4.0,4,3,4,4,3,3,5,4,3,4.0,4,4,4,3,4,4,4,3,2,4,0,279,18,1,0,0,43,0,84,0,0,14,0,0,0,0,6413,0,224,0,43,2311,0,0,0,0,484,855,691,3849,195,66,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,13.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,6152.0,261,2291,195.0,2135,156.0,9.0,4394.600757
86,e,4.0,4,4.0,4,4.0,3.0,5,3,4,4.0,4,5.0,3.0,4,4,4,5.0,4,4,4,4,3,4,4.0,4.0,4.0,2,3,3,3.0,3,3,3,3,3,1,3,3,2,4,4,4,4,4,2,3,3,4,4,4,4,3,4,2,4,3,2,4,3,3,2,3,3,3,3,3,3,3,4,3,3,3,2,3,2,3,2,3,3,4.0,4,3,3,4.0,4,4,4,4.0,4,3,3.0,3,4,3.0,4.0,4.0,4.0,3.0,3,4,4,4.0,3,4.0,3,4.0,3.0,,4.0,3,4,4,3,3,3,4,4,4,4.0,3,4,4,2,4,4,4,4,2,2,0,247,31,0,0,0,10,0,39,1,0,6,0,0,0,0,2130,0,109,0,76,979,0,0,0,0,188,549,270,2593,106,48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5643.0,154,1161,106.0,1062,99.0,8.0,2004.148946
80,e,4.0,4,4.0,3,4.0,4.0,4,3,4,4.0,4,4.0,4.0,4,5,3,5.0,4,4,3,4,4,3,3.0,3.0,4.0,4,4,4,5.0,4,3,3,3,3,3,3,2,3,3,2,3,2,4,4,3,3,2,4,4,4,2,4,3,4,1,2,4,4,4,4,4,3,3,3,3,2,3,4,4,3,1,2,3,2,2,3,2,4,4.0,4,4,4,4.0,3,4,3,4.0,4,4,4.0,3,4,3.0,3.0,5.0,4.0,3.0,3,3,4,4.0,3,4.0,4,2.0,4.0,4.0,4.0,4,4,4,2,3,4,5,4,3,5.0,5,4,5,2,4,5,5,4,5,5,1,428,33,0,0,0,86,0,104,0,1,10,0,0,0,0,3829,0,147,0,17,1631,0,29,8,0,31,54,50,223,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14660.0,31,166,22.0,159,7.0,2.0,193.725272
